lot_id,sku_prefix,grower_code,growout_year,harvest,external_lot_id,low_inv,status
34,BEA-HR,UO,22,,,FALSE,Active
36,BEA-IC,UO,20,,,FALSE,Active
37,BEA-JC,UO,20,,,FALSE,Active
38,BEA-JG,UO,21,,,FALSE,Active
39,BEA-KY,UO,21,,,FALSE,Active
40,BEA-LC,UO,20,,,FALSE,Active
41,BEA-LC,UO,22,,,FALSE,Active
42,BEA-MV,UO,20,,,FALSE,Active
43,BEA-MV,UO,21,,,FALSE,Active
44,BEA-MV,UO,22,,,FALSE,Active
45,BEA-MX,UO,21,,,FALSE,Active
46,BEA-PA,UO,21,,,FALSE,Active
47,BEA-PE,UO,20,,,FALSE,Active
48,BEA-PR,EO,20,,,FALSE,Active
49,BEA-PR,EO,21,,,FALSE,Active
50,BEA-PU,UO,21,,,FALSE,Active
52,BEA-RL,UO,22,,,FALSE,Active
53,BEA-RO,UO,21,,,FALSE,Active
54,BEA-RO,UO,22,,,FALSE,Active
55,BEA-SE,UO,21,,,FALSE,Active
56,BEA-SE,UO,22,,,FALSE,Active
58,BEA-SO,UO,21,,,FALSE,Active
60,BEA-TA,UO,21,,,FALSE,Active
61,BEA-TA,UO,23,,,FALSE,Active
63,BEA-TE,UO,21,,,FALSE,Active
65,BEA-TP,UO,22,,,FALSE,Active
66,BEA-TV,UO,20,,,FALSE,Active
67,BEA-VE,UO,20,,,FALSE,Active
70,BEA-ZO,UO,21,,,FALSE,Active
71,FAV-AQ,UO,20,,,FALSE,Active
72,FAV-KA,UO,20,,,FALSE,Active
73,FAV-KA,UO,22,,,FALSE,Active
74,FAV-MP,UO,22,,,FALSE,Active
75,GAR-BK,UO,19,,,FALSE,Active
76,LEN-BL,UO,18,,,FALSE,Active
77,BEE-3B,UO,22,,,FALSE,Active
78,BEE-BO,UO,22,,,FALSE,Active
79,BEE-CH,MP,19,,,FALSE,Active
80,BEE-CH,AS,22,,,FALSE,Active
81,BEE-CR,UO,19,,,FALSE,Active
82,BEE-CR,MP,22,,,FALSE,Active
83,BEE-FK,DH,21,,,FALSE,Active
84,BEE-LU,UO,20,,,FALSE,Active
85,BEE-SH,UO,21,,,FALSE,Active
86,BEE-TG,MP,21,,,FALSE,Active
87,CHA-RA,WG,21,,,FALSE,Active
89,CHA-RH,NF,21,,,FALSE,Active
90,BRO-NO,UO,20,,,FALSE,Active
91,BRO-SO,UO,22,,,FALSE,Active
92,BRO-UM,MP,22,,,FALSE,Active
93,CAB-DO,UO,19,,,FALSE,Active
95,CAB-JK,UO,19,,,FALSE,Active
96,CAB-JK,MP,19,,,FALSE,Active
97,CAB-M2,MP,21,,,FALSE,Active
98,CAB-MA,NF,17,,,FALSE,Active
99,CAB-NS,NF,19,,,FALSE,Active
100,CAU-AY,NF,16,,,FALSE,Active
101,CAU-PR,UO,17,,,FALSE,Active
102,CAU-PR,UO,21,,,FALSE,Active
103,COL-CG,UO,20,,,FALSE,Active
105,KAL-3K,UO,23,,,FALSE,Active
106,KAL-DB,AV,21,,,FALSE,Active
107,KAL-DB,AV,22,,,FALSE,Active
108,KAL-DW,UO,18,,,FALSE,Active
109,KAL-RF,UO,17,,,FALSE,Active
110,KAL-RF,UO,20,,,FALSE,Active
111,KAL-RR,UO,21,,,FALSE,Active
112,MIX-BR,UO,23,,,FALSE,Active
113,CAR-DR,TR,20,,,FALSE,Active
114,CAR-RA,UO,22,,,FALSE,Active
115,CAR-SN,TR,21,,,FALSE,Active
116,CAR-TO,TR,20,,,FALSE,Active
118,CAR-YE,TR,21,,,FALSE,Active
119,CAR-YE,TR,22,,,FALSE,Active
120,CUC-CE,UO,20,,,FALSE,Active
121,CUC-LE,ER,20,,,FALSE,Active
122,CUC-SA,UO,21,,,FALSE,Active
123,CUC-SH,AV,20,,,FALSE,Active
124,CUC-SH,UO,22,,,FALSE,Active
126,CUC-SM,MP,22,,,FALSE,Active
127,CUC-SS,MP,21,,,FALSE,Active
128,CUC-VO,UO,21,,,FALSE,Active
129,MEL-CL,UO,21,,,FALSE,Active
130,MEL-ER,UO,18,,,FALSE,Active
131,MEL-GI,UO,17,,,FALSE,Active
132,MEL-PF,UO,19,,,FALSE,Active
134,WAT-BM,UO,22,,,FALSE,Active
135,WAT-CO,UO,21,,,FALSE,Active
137,WAT-JK,TR,21,,,FALSE,Active
139,EGG-DI,AS,21,,,FALSE,Active
140,EGG-VI,AV,20,,,FALSE,Active
141,EGG-VI,AV,22,,,FALSE,Active
142,PEP-AS,UO,21,,,FALSE,Active
144,PEP-BA,UO,22,,,FALSE,Active
145,PEP-BP,UO,21,,,FALSE,Active
146,PEP-BR,UO,19,,,FALSE,Active
147,PEP-BR,UO,22,,,FALSE,Active
149,PEP-BY,UO,22,,,FALSE,Active
150,PEP-CC,UO,21,,,FALSE,Active
151,PEP-CS,UO,21,,,FALSE,Active
152,PEP-CZ,UO,22,,,FALSE,Active
153,PEP-DH,MP,21,,,FALSE,Active
154,PEP-EE,UO,21,,,FALSE,Active
156,PEP-HP,UO,22,,,FALSE,Active
157,PEP-JN,TR,21,,,FALSE,Active
158,PEP-MP,AV,21,,,FALSE,Active
159,PEP-OK,UO,21,,,FALSE,Active
160,PEP-OK,UO,22,,,FALSE,Active
162,PEP-PA,UO,22,,,FALSE,Active
163,PEP-PM,UO,21,,,FALSE,Active
164,PEP-SG,UO,21,,,FALSE,Active
165,PEP-SP,UO,22,,,FALSE,Active
166,PEP-SP,UO,23,,,FALSE,Active
167,PEP-SR,UO,22,,,FALSE,Active
168,PEP-TM,UO,19,,,FALSE,Active
169,PEP-TM,UO,22,,,FALSE,Active
170,PEP-YN,UO,21,,,FALSE,Active
171,PEP-YN,UO,22,,,FALSE,Active
172,ACH-DD,UO,21,,,FALSE,Active
173,ACH-LP,UO,21,,,FALSE,Active
174,AMA-CF,UO,16,,,FALSE,Active
175,AMA-EH,UO,17,,,FALSE,Active
176,AMA-HB,UO,15,,,FALSE,Active
177,AMA-LL,UO,21,,,FALSE,Active
179,AST-HP,UO,22,,,FALSE,Active
180,AST-TC,UO,21,,,FALSE,Active
181,AST-TC,UO,23,,,FALSE,Active
182,AST-TS,MP,20,,,FALSE,Active
183,AST-TS,MP,22,,,FALSE,Active
184,BAB-BB,UO,20,,,FALSE,Active
185,BAB-BB,UO,22,,,FALSE,Active
186,BAB-FB,UO,19,,,FALSE,Active
187,BFL-AB,UO,22,,,FALSE,Active
188,BUP-GG,UO,22,,,FALSE,Active
189,CAL-MX,UO,21,,,FALSE,Active
190,CAL-ZE,AV,17,,,FALSE,Active
191,CAL-ZE,TR,21,,,FALSE,Active
192,CEL-RP,UO,19,,,FALSE,Active
193,CEL-SC,UO,20,,,FALSE,Active
194,CER-PG,UO,20,,,FALSE,Active
195,CLB-BB,UO,17,,,FALSE,Active
196,CLB-BL,UO,19,,,FALSE,Active
197,CLB-LS,UO,20,,,FALSE,Active
198,CLB-LS,UO,22,,,FALSE,Active
200,COS-CH,UO,21,,,FALSE,Active
201,COS-CH,UO,22,,,FALSE,Active
202,COS-CH,UO,23,,,FALSE,Active
203,COS-DI,UO,21,,,FALSE,Active
205,COS-SP,WG,22,,,FALSE,Active
206,COS-VE,UO,18,,,FALSE,Active
208,COS-VE,TR,22,,,FALSE,Active
209,COS-XS,UO,21,,,FALSE,Active
210,DAT-SA,UO,17,,,FALSE,Active
211,DIA-SO,UO,20,,,FALSE,Active
212,DID-LB,UO,22,,,FALSE,Active
213,ERY-BG,UO,22,,,FALSE,Active
214,FLA-OM,UO,19,,,FALSE,Active
215,FLO-BO,UO,21,,,FALSE,Active
216,FLO-BO,UO,22,,,FALSE,Active
217,FLO-ED,UO,23,,,FALSE,Active
218,FLO-SA,UO,22,,,FALSE,Active
219,FMN-MR,UO,20,,,FALSE,Active
221,FOC-ST,UO,21,,,FALSE,Active
222,FOX-AB,UO,17,,,FALSE,Active
223,FOX-CC,UO,17,,,FALSE,Active
224,FOX-WC,UO,20,,,FALSE,Active
225,FOX-WC,UO,22,,,FALSE,Active
226,FOX-YH,UO,17,,,FALSE,Active
227,GRS-FE,UO,17,,,FALSE,Active
228,GYP-CG,UO,19,,,FALSE,Active
229,HER-CM,UO,22,,,FALSE,Active
230,JAC-BP,UO,18,,,FALSE,Active
231,LAR-BC,UO,22,,,FALSE,Active
233,LAR-EG,MP,22,,,FALSE,Active
234,LAR-PB,UO,21,,,FALSE,Active
235,LAR-PB,UO,22,,,FALSE,Active
236,LAR-SB,MP,20,,,FALSE,Active
237,LAR-WC,TR,22,,,FALSE,Active
238,LUP-DT,UO,22,,,FALSE,Active
239,MAR-FB,TR,20,,,FALSE,Active
241,MAR-GE,UO,20,,,FALSE,Active
242,MAR-GE,UO,22,,,FALSE,Active
243,MAR-PI,UO,22,,,FALSE,Active
244,MGL-GO,UO,16,,,FALSE,Active
