sku_prefix,sku_suffix,quantity,year,wholesale
AMA-HB,pkt,81,24,False
AMA-HB,pkt,170,24,True
AMA-HB,1/4oz,7,24,False
AMA-HB,1oz,1,24,False
AMA-HB,1/4lb,0,24,False
AMA-LL,pkt,95,24,False
AMA-LL,pkt,145,24,True
AMA-LL,1/4oz,5,24,False
AMA-LL,1oz,0,24,False
AMA-LL,1/4lb,0,24,False
AMA-LL,1lb,0,24,False
AMA-OP,pkt,125,24,False
AMA-OP,pkt,145,24,True
AMA-OP,1/4oz,15,24,False
AMA-OP,1oz,4,24,False
AMA-OP,1/4lb,0,24,False
AST-HH,pkt,0,24,False
AST-HH,pkt,0,24,True
AST-HH,250s,0,24,False
AST-HP,pkt,570,24,False
AST-HP,pkt,270,24,True
AST-HP,250s,20,24,False
AST-HP,1Ms,0,24,False
AST-TC,pkt,424,24,False
AST-TC,pkt,50,24,True
AST-TC,250s,24,24,False
AST-TC,1Ms,2,24,False
AST-TS,pkt,150,24,False
AST-TS,pkt,165,24,True
AST-TS,250s,16,24,False
AST-TS,1Ms,2,24,False
BAB-BB,pkt,112,24,False
BAB-BB,pkt,320,24,True
BAB-BB,1/4oz,8,24,False
BAB-FB,pkt,226,24,False
BAB-FB,pkt,140,24,True
BAB-FB,1/4oz,8,24,False
BFL-AB,pkt,530,24,False
BFL-AB,pkt,115,24,True
BUP-GG,pkt,90,24,False
BUP-GG,pkt,20,24,True
BUP-GG,500s,23,24,False
BUP-GG,1Ms,4,24,False
BUP-GG,5Ms,0,24,False
CAL-MX,pkt,335,24,False
CAL-MX,pkt,611,24,True
CAL-MX,1/2oz,0,24,False
CAL-MX,1oz,23,24,False
CAL-ZE,pkt,179,24,False
CAL-ZE,pkt,0,24,True
CAL-ZE,250s,25,24,False
CEL-RP,pkt,120,24,False
CEL-RP,pkt,40,24,True
CEL-RP,500s,11,24,False
CEL-RP,1Ms,2,24,False
CEL-SC,pkt,106,24,False
CEL-SC,pkt,0,24,True
CEL-SC,500s,17,24,False
CEL-SC,1Ms,3,24,False
CER-PG,pkt,184,24,False
CER-PG,pkt,115,24,True
CER-PG,100s,46,24,False
CER-PG,500s,2,24,False
CLB-BB,pkt,128,24,False
CLB-BB,pkt,0,24,True
CLB-BB,500s,13,24,False
CLB-BB,1Ms,1,24,False
CLB-BL,pkt,274,24,False
CLB-BL,pkt,55,24,True
CLB-BL,500s,15,24,False
CLB-LS,pkt,81,24,False
CLB-LS,pkt,0,24,True
CLB-LS,500s,11,24,False
CLB-LS,1Ms,5,24,False
CLE-VQ,pkt,82,24,False
CLE-VQ,pkt,30,24,True
CLE-VQ,250s,10,24,False
CLE-VQ,1Ms,0,24,False
COS-BR,pkt,0,24,False
COS-BR,pkt,0,24,True
COS-CH,pkt,1080,24,False
COS-CH,pkt,0,24,True
COS-CW,pkt,0,24,False
COS-CW,pkt,0,24,True
COS-CW,250s,0,24,False
COS-CW,1Ms,0,24,False
COS-DI,pkt,358,24,False
COS-DI,pkt,295,24,True
COS-DI,250s,45,24,False
COS-DI,1Ms,3,24,False
COS-SP,pkt,319,24,False
COS-SP,pkt,155,24,True
COS-SP,250s,53,24,False
COS-SP,1Ms,1,24,False
COS-VE,pkt,204,24,False
COS-VE,pkt,140,24,True
COS-VE,250s,0,24,False
COS-XS,pkt,422,24,False
COS-XS,pkt,305,24,True
COS-XS,250s,55,24,False
COS-XS,1Ms,4,24,False
CRA-SB,pkt,0,24,False
CRA-SB,pkt,0,24,True
CRA-SB,500s,0,24,False
CRP-RO,pkt,104,24,False
CRP-RO,pkt,85,24,True
CRP-RO,500s,25,24,False
DAT-SA,pkt,154,24,False
DAT-SA,pkt,0,24,True
DIA-SO,pkt,157,24,False
DIA-SO,pkt,0,24,True
DIA-SO,500s,0,24,False
DID-LB,pkt,272,24,False
DID-LB,pkt,110,24,True
DID-LB,500s,24,24,False
ERY-BG,pkt,265,24,False
ERY-BG,pkt,160,24,True
ERY-BG,100s,60,24,False
ERY-BG,500s,5,24,False
ERY-BG,1Ms,3,24,False
FLA-OM,pkt,214,24,False
FLA-OM,pkt,0,24,True
FLA-OM,1oz,44,24,False
FLA-OM,1/4lb,2,24,False
FLA-OM,1lb,0,24,False
FLO-BO,pkt,238,24,False
FLO-BO,pkt,235,24,True
FLO-BO,1oz,4,24,False
FLO-ED,pkt,122,24,False
FLO-ED,pkt,776,24,True
FLO-SA,pkt,147,24,False
FLO-SA,pkt,0,24,True
FMN-MR,pkt,143,24,False
FMN-MR,pkt,10,24,True
FOC-BE,pkt,80,24,False
FOC-BE,pkt,0,24,True
FOC-FM,pkt,0,24,False
FOC-FM,pkt,0,24,True
FOC-FT,pkt,266,24,False
FOC-FT,pkt,30,24,True
FOC-ST,pkt,121,24,False
FOC-ST,pkt,110,24,True
FOC-ST,100s,16,24,False
FOC-ST,1Ms,0,24,False
FOX-AB,pkt,236,24,False
FOX-AB,pkt,295,24,True
FOX-AB,1/4g,48,24,False
FOX-AB,1g,4,24,False
FOX-CC,pkt,123,24,False
FOX-CC,pkt,0,24,True
FOX-CC,1Ms,27,24,False
FOX-WC,pkt,131,24,False
FOX-WC,pkt,0,24,True
FOX-WC,1/4g,5,24,False
FOX-YH,pkt,0,24,False
FOX-YH,pkt,0,24,True
FOX-YH,500s,0,24,False
GRS-FE,pkt,103,24,False
GRS-FE,pkt,30,24,True
GRS-FE,500s,25,24,False
GRS-FE,1Ms,11,24,False
GYP-CG,pkt,97,24,False
GYP-CG,pkt,20,24,True
GYP-CG,1Ms,29,24,False
JAC-BP,pkt,131,24,False
JAC-BP,pkt,10,24,True
JAC-BP,500s,9,24,False
LAR-BC,pkt,156,24,False
LAR-BC,pkt,30,24,True
LAR-BC,500s,40,24,False
LAR-EG,pkt,672,24,False
LAR-EG,pkt,200,24,True
LAR-EG,250s,48,24,False
LAR-EG,1Ms,24,24,False
LAR-PB,pkt,245,24,False
LAR-PB,pkt,190,24,True
LAR-PB,250s,71,24,False
LAR-PB,1Ms,26,24,False
LAR-SB,pkt,106,24,False
LAR-SB,pkt,0,24,True
LAR-SB,250s,0,24,False
LAR-SB,1Ms,0,24,False
LAR-WC,pkt,687,24,False
LAR-WC,pkt,0,24,True
LAR-WC,500s,12,24,False
MAR-FB,pkt,149,24,False
MAR-FB,pkt,0,24,True
MAR-FB,250s,0,24,False
MAR-GE,pkt,333,24,False
MAR-GE,pkt,160,24,True
MAR-GE,250s,24,24,False
MAR-PI,pkt,148,24,False
MAR-PI,pkt,260,24,True
MAR-PI,250s,16,24,False
MGL-GO,pkt,69,24,False
MGL-GO,pkt,85,24,True
MGL-GO,200s,25,24,False
MIG-AM,pkt,143,24,False
MIG-AM,pkt,0,24,True
MIG-AM,1Ms,0,24,False
MIX-IN,pkt,0,24,False
MIX-IN,pkt,0,24,True
NAS-AL,pkt,269,24,False
NAS-AL,pkt,0,24,True
NAS-AL,1oz,0,24,False
NAS-AL,1/4lb,0,24,False
NAS-TM,pkt,267,24,False
NAS-TM,pkt,676,24,True
NAS-TM,1oz,0,24,False
NAS-TM,1/4lb,0,24,False
NIC-BQ,pkt,384,24,False
NIC-BQ,pkt,80,24,True
NIC-BQ,1Ms,18,24,False
NIC-LD,pkt,29,24,False
NIC-LD,pkt,50,24,True
NIC-LD,1Ms,2,24,False
NIC-LG,pkt,272,24,False
NIC-LG,pkt,0,24,True
NIC-OL,pkt,40,24,False
NIC-OL,pkt,110,24,True
NIC-OL,1Ms,3,24,False
NIC-PS,pkt,203,24,False
NIC-PS,pkt,0,24,True
NIC-PS,1Ms,10,24,False
NIG-BS,pkt,55,24,False
NIG-BS,pkt,0,24,True
NIG-BS,500s,0,24,False
NIG-BS,1Ms,0,24,False
NIG-BV,pkt,116,24,False
NIG-BV,pkt,0,24,True
NIG-BV,500s,10,24,False
NIG-BV,1Ms,0,24,False
NIG-DB,pkt,162,24,False
NIG-DB,pkt,0,24,True
NIG-DB,500s,0,24,False
NIG-DB,1Ms,0,24,False
NIG-EX,pkt,281,24,False
NIG-EX,pkt,215,24,True
NIG-EX,500s,50,24,False
NIG-EX,1Ms,12,24,False
PHA-BF,pkt,205,24,False
PHA-BF,pkt,421,24,True
PHA-BF,1oz,33,24,False
POP-AG,pkt,438,24,False
POP-AG,pkt,0,24,True
POP-AG,1g,0,24,False
POP-BS,pkt,130,24,False
POP-BS,pkt,381,24,True
POP-BS,1g,6,24,False
POP-CA,pkt,124,24,False
POP-CA,pkt,0,24,True
POP-CO,pkt,82,24,False
POP-CO,pkt,0,24,True
POP-CO,1g,15,24,False
POP-DF,pkt,124,24,False
POP-DF,pkt,335,24,True
POP-DF,1g,0,24,False
POP-FA,pkt,289,24,False
POP-FA,pkt,0,24,True
POP-FA,1g,0,24,False
POP-FW,pkt,0,24,False
POP-FW,pkt,0,24,True
POP-FW,1g,0,24,False
POP-LP,pkt,184,24,False
POP-LP,pkt,0,24,True
POP-LP,1g,20,24,False
POP-MP,pkt,85,24,False
POP-MP,pkt,175,24,True
POP-MP,1g,14,24,False
POP-PA,pkt,178,24,False
POP-PA,pkt,280,24,True
POP-PA,1g,26,24,False
POP-PM,pkt,742,24,False
POP-PM,pkt,0,24,True
POP-PM,500s,200,24,False
POP-ZI,pkt,219,24,False
POP-ZI,pkt,0,24,True
POP-ZI,1g,40,24,False
RUD-AS,pkt,219,24,False
RUD-AS,pkt,140,24,True
RUD-AS,500s,15,24,False
RUD-GW,pkt,121,24,False
RUD-GW,pkt,0,24,True
RUD-GW,500s,7,24,False
RUD-GW,1Ms,0,24,False
RUD-PG,pkt,121,24,False
RUD-PG,pkt,0,24,True
RUD-PG,500s,0,24,False
RUD-PR,pkt,230,24,False
RUD-PR,pkt,0,24,True
RUD-PR,500s,16,24,False
RUD-SH,pkt,222,24,False
RUD-SH,pkt,0,24,True
RUD-SH,500s,23,24,False
SAL-TH,pkt,167,24,False
SAL-TH,pkt,0,24,True
SAL-TH,500s,0,24,False
SAL-TV,pkt,135,24,False
SAL-TV,pkt,225,24,True
SAL-TV,250s,20,24,False
SAL-WS,pkt,228,24,False
SAL-WS,pkt,30,24,True
SAL-WS,250s,30,24,False
SAL-WS,1Ms,5,24,False
SAP-WB,pkt,84,24,False
SAP-WB,pkt,10,24,True
SAP-WB,1/2oz,12,24,False
SCA-BK,pkt,206,24,False
SCA-BK,pkt,0,24,True
SCA-BK,250s,10,24,False
SCA-FB,pkt,141,24,False
SCA-FB,pkt,0,24,True
SCA-FB,100s,0,24,False
SCA-FB,250s,0,24,False
SCA-FM,pkt,238,24,False
SCA-FM,pkt,0,24,True
SCA-FM,250s,36,24,False
SCA-GY,pkt,269,24,False
SCA-GY,pkt,20,24,True
SCA-GY,100s,4,24,False
SCA-GY,500s,0,24,False
SCA-SB,pkt,139,24,False
SCA-SB,pkt,0,24,True
SCA-SB,250s,0,24,False
SCA-SK,pkt,182,24,False
SCA-SK,pkt,0,24,True
SCA-SK,250s,8,24,False
SCA-SK,500s,0,24,False
SCA-SM,pkt,86,24,False
SCA-SM,pkt,30,24,True
SCA-SM,250s,12,24,False
SNA-OW,pkt,657,24,False
SNA-OW,pkt,0,24,True
SNA-OW,1Ms,8,24,False
SNA-RB,pkt,182,24,False
SNA-RB,pkt,0,24,True
SNA-RB,1Ms,15,24,False
STR-AP,pkt,393,24,False
STR-AP,pkt,60,24,True
STR-AP,500s,50,24,False
STR-MF,pkt,111,24,False
STR-MF,pkt,265,24,True
STR-MF,500s,9,24,False
STR-SR,pkt,145,24,False
STR-SR,pkt,160,24,True
STR-SR,500s,24,24,False
SUN-GA,pkt,277,24,False
SUN-GA,pkt,651,24,True
SUN-GA,100s,75,24,False
SUN-GA,1Ms,4,24,False
SUN-GS,pkt,333,24,False
SUN-GS,pkt,245,24,True
SUN-GS,100s,10,24,False
SUN-RE,pkt,150,24,False
SUN-RE,pkt,0,24,True
SUN-RE,100s,0,24,False
SUN-RE,1Ms,0,24,False
SUN-SO,pkt,144,24,False
SUN-SO,pkt,0,24,True
SUN-SO,100s,24,24,False
SUN-SO,1Ms,10,24,False
SUN-TA,pkt,127,24,False
SUN-TA,pkt,0,24,True
SUN-TA,100s,0,24,False
SUN-TA,1Ms,0,24,False
SUN-TG,pkt,163,24,False
SUN-TG,pkt,476,24,True
SUN-TG,100s,34,24,False
SUN-TO,pkt,111,24,False
SUN-TO,pkt,0,24,True
SUN-TO,250s,12,24,False
SWP-AB,pkt,0,24,False
SWP-AB,pkt,0,24,True
SWP-AB,100s,0,24,False
SWP-AP,pkt,607,24,False
SWP-AP,pkt,0,24,True
SWP-AP,100s,9,24,False
SWP-BR,pkt,308,24,False
SWP-BR,pkt,20,24,True
SWP-BR,100s,15,24,False
SWP-CI,pkt,0,24,False
SWP-CI,pkt,0,24,True
SWP-FN,pkt,72,24,False
SWP-FN,pkt,20,24,True
SWP-FN,100s,4,24,False
SWP-HS,pkt,0,24,False
SWP-HS,pkt,0,24,True
SWP-JJ,pkt,366,24,False
SWP-JJ,pkt,0,24,True
SWP-JJ,100s,9,24,False
SWP-KF,pkt,337,24,False
SWP-KF,pkt,380,24,True
SWP-KF,100s,18,24,False
SWP-LB,pkt,1288,24,False
SWP-LB,pkt,0,24,True
SWP-LB,100s,0,24,False
SWP-LC,pkt,90,24,False
SWP-LC,pkt,125,24,True
SWP-LC,1/4oz,20,24,False
SWP-LC,1oz,1,24,False
SWP-MR,pkt,854,24,False
SWP-MR,pkt,70,24,True
SWP-MR,100s,10,24,False
SWP-MW,pkt,478,24,False
SWP-MW,pkt,0,24,True
SWP-MW,100s,20,24,False
SWP-NI,pkt,443,24,False
SWP-NI,pkt,0,24,True
SWP-NI,100s,10,24,False
SWP-PO,pkt,0,24,False
SWP-PO,pkt,0,24,True
SWP-RE,pkt,0,24,False
SWP-RE,pkt,0,24,True
SWP-RE,100s,0,24,False
SWP-SZ,pkt,402,24,False
SWP-SZ,pkt,40,24,True
SWP-SZ,100s,9,24,False
SWP-TL,pkt,515,24,False
SWP-TL,pkt,0,24,True
SWP-TL,100s,0,24,False
SWP-WF,pkt,0,24,False
SWP-WF,pkt,0,24,True
SWP-WN,pkt,357,24,False
SWP-WN,pkt,70,24,True
SWP-WN,100s,10,24,False
SWP-WR,pkt,305,24,False
SWP-WR,pkt,0,24,True
SWP-WR,100s,9,24,False
VET-AZ,pkt,242,24,False
VET-AZ,pkt,180,24,True
VET-AZ,100s,45,24,False
VET-AZ,500s,3,24,False
VET-AZ,1/4lb,0,24,False
VRB-AS,pkt,55,24,False
VRB-AS,pkt,10,24,True
VRB-AS,1Ms,11,24,False
VRB-PM,pkt,278,24,False
VRB-PM,pkt,140,24,True
VRB-PM,1Ms,17,24,False
ZIN-BE,pkt,241,24,False
ZIN-BE,pkt,615,24,True
ZIN-BE,250s,32,24,False
ZIN-BE,1Ms,8,24,False
ZIN-IS,pkt,0,24,False
ZIN-IS,pkt,0,24,True
ZIN-IS,250s,0,24,False
ZIN-OC,pkt,0,24,False
ZIN-OC,pkt,0,24,True
ZIN-QP,pkt,383,24,False
ZIN-QP,pkt,0,24,True
ZIN-QP,250s,0,24,False
ZIN-QR,pkt,313,24,False
ZIN-QR,pkt,0,24,True
ZIN-QR,250s,21,24,False
ZIN-QR,1Ms,2,24,False
ZIN-SR,pkt,123,24,False
ZIN-SR,pkt,270,24,True
ZIN-SR,250s,14,24,False
ZIN-SR,1Ms,2,24,False
ZIN-ZL,pkt,320,24,False
ZIN-ZL,pkt,60,24,True
ZIN-ZL,100s,80,24,False
ZIN-ZL,500s,16,24,False
ZIN-ZP,pkt,300,24,False
ZIN-ZP,pkt,0,24,True
ZIN-ZP,100s,82,24,False
ZIN-ZP,500s,14,24,False
COR-AB,pkt,80,24,False
COR-AB,pkt,105,24,True
COR-AB,1/4lb,16,24,False
COR-AB,1lb,2,24,False
COR-DB,pkt,78,24,False
COR-DB,pkt,110,24,True
COR-DB,1/4lb,12,24,False
COR-DB,1lb,5,24,False
COR-FL,pkt,48,24,False
COR-FL,pkt,0,24,True
COR-FL,1/2lb,9,24,False
COR-FL,1lb,4,24,False
COR-PM,pkt,76,24,False
COR-PM,pkt,0,24,True
COR-PM,1/2lb,14,24,False
COR-PM,1lb,4,24,False
COR-RC,pkt,21,24,False
COR-RC,pkt,0,24,True
COR-RC,1/2lb,9,24,False
COR-RC,1lb,5,24,False
COR-TU,pkt,223,24,False
COR-TU,pkt,340,24,True
COR-TU,1/2lb,0,24,False
WHE-BE,pkt,159,24,False
WHE-BE,pkt,0,24,True
WHE-BE,1/4lb,4,24,False
WHE-BE,1lb,0,24,False
WHE-EB,pkt,97,24,False
WHE-EB,pkt,0,24,True
WHE-EB,1/4lb,0,24,False
WHE-EB,1lb,0,24,False
AMA-SU,pkt,41,24,False
AMA-SU,pkt,30,24,True
AMA-SU,1/4oz,9,24,False
AMA-SU,1oz,0,24,False
CHI-BQ,pkt,43,24,False
CHI-BQ,pkt,0,24,True
CHI-BQ,500s,7,24,False
CHI-BQ,1Ms,3,24,False
CHI-BQ,5Ms,0,24,False
CHI-IN,pkt,100,24,False
CHI-IN,pkt,0,24,True
CHI-IN,500s,33,24,False
CHI-IN,1Ms,18,24,False
CHI-IN,5Ms,3,24,False
CHI-IN,25Ms,0,24,False
CHI-IS,pkt,131,24,False
CHI-IS,pkt,0,24,True
CHI-IS,500s,21,24,False
CHI-IS,1Ms,7,24,False
CHI-IS,5Ms,2,24,False
CHI-MA,pkt,85,24,False
CHI-MA,pkt,0,24,True
CHI-MA,500s,12,24,False
CHI-MA,1Ms,5,24,False
CHI-MA,5Ms,2,24,False
CHI-MA,25Ms,0,24,False
GRE-AS,pkt,238,24,False
GRE-AS,pkt,546,24,True
GRE-AS,1oz,46,24,False
GRE-AS,1/4lb,22,24,False
GRE-AS,1lb,4,24,False
GRE-AS,5lb,1,24,False
GRE-BC,pkt,40,24,False
GRE-BC,pkt,30,24,True
GRE-BC,1/4oz,5,24,False
GRE-BC,1oz,8,24,False
GRE-BS,pkt,121,24,False
GRE-BS,pkt,0,24,True
GRE-BS,1/8oz,0,24,False
GRE-BS,1/2oz,0,24,False
GRE-ES,pkt,102,24,False
GRE-ES,pkt,0,24,True
GRE-ES,1/8oz,35,24,False
GRE-GF,pkt,33,24,False
GRE-GF,pkt,95,24,True
GRE-GF,1/4oz,7,24,False
GRE-GF,1oz,7,24,False
GRE-GF,1/4lb,3,24,False
GRE-GF,1lb,0,24,False
GRE-GW,pkt,38,24,False
GRE-GW,pkt,0,24,True
GRE-GW,1/4oz,2,24,False
GRE-GW,1oz,0,24,False
GRE-MZ,pkt,78,24,False
GRE-MZ,pkt,0,24,True
GRE-MZ,1oz,0,24,False
GRE-MZ,1/4lb,0,24,False
GRE-PC,pkt,128,24,False
GRE-PC,pkt,261,24,True
GRE-PC,1/4oz,19,24,False
GRE-PC,1oz,4,24,False
GRE-RS,pkt,31,24,False
GRE-RS,pkt,70,24,True
GRE-RS,1/4oz,10,24,False
GRE-RS,1oz,3,24,False
GRE-RS,1/4lb,2,24,False
GRE-RS,1lb,0,24,False
GRE-RU,pkt,115,24,False
GRE-RU,pkt,270,24,True
GRE-RU,1/4oz,24,24,False
GRE-RU,1oz,6,24,False
GRE-RU,1/4lb,0,24,False
GRE-RU,1lb,0,24,False
GRE-TA,pkt,117,24,False
GRE-TA,pkt,180,24,True
GRE-TA,1oz,20,24,False
GRE-TA,1/4lb,4,24,False
GRE-TA,1lb,1,24,False
GRE-TA,5lb,0,24,False
GRE-WA,pkt,103,24,False
GRE-WA,pkt,200,24,True
GRE-WA,1/8oz,48,24,False
GRE-WC,pkt,74,24,False
GRE-WC,pkt,45,24,True
GRE-WC,1/4oz,22,24,False
GRE-WC,1oz,13,24,False
GRE-WC,1/4lb,6,24,False
GRE-WC,1lb,2,24,False
MIX-MI,pkt,198,24,False
MIX-MI,pkt,460,24,True
MIX-MI,1/4oz,0,24,False
MIX-MI,1oz,0,24,False
MIX-SP,pkt,123,24,False
MIX-SP,pkt,370,24,True
MIX-SP,1/4oz,0,24,False
SMA-AC,pkt,108,24,False
SMA-AC,pkt,0,24,True
SMA-AC,500s,29,24,False
SMA-AC,1Ms,35,24,False
SMA-AC,5Ms,2,24,False
SMA-BE,pkt,193,24,False
SMA-BE,pkt,0,24,True
SMA-BE,500s,40,24,False
SMA-BE,1Ms,20,24,False
SMA-BE,5Ms,1,24,False
SMA-BE,25Ms,0,24,False
SMA-BO,pkt,89,24,False
SMA-BO,pkt,0,24,True
SMA-BO,500s,22,24,False
SMA-BO,1Ms,12,24,False
SMA-BO,5Ms,2,24,False
SMA-CA,pkt,72,24,False
SMA-CA,pkt,0,24,True
SMA-CA,500s,16,24,False
SMA-CA,1Ms,2,24,False
SMA-CA,5Ms,1,24,False
SMA-DT,pkt,90,24,False
SMA-DT,pkt,0,24,True
SMA-DT,500s,40,24,False
SMA-DT,1Ms,20,24,False
SMA-DT,5Ms,2,24,False
SMA-DT,25Ms,0,24,False
SMA-ET,pkt,91,24,False
SMA-ET,pkt,0,24,True
SMA-ET,500s,22,24,False
SMA-ET,1Ms,6,24,False
SMA-ET,5Ms,0,24,False
SMA-ET,25Ms,0,24,False
SMA-FX,pkt,71,24,False
SMA-FX,pkt,0,24,True
SMA-FX,500s,10,24,False
SMA-FX,1Ms,5,24,False
SMA-FX,5Ms,0,24,False
SMA-FX,25Ms,0,24,False
SMA-GA,pkt,152,24,False
SMA-GA,pkt,0,24,True
SMA-GA,500s,22,24,False
SMA-GA,1Ms,11,24,False
SMA-GA,5Ms,1,24,False
SMA-JO,pkt,402,24,False
SMA-JO,pkt,0,24,True
SMA-JO,500s,68,24,False
SMA-JO,1Ms,31,24,False
SMA-JO,5Ms,6,24,False
SMA-LT,pkt,100,24,False
SMA-LT,pkt,0,24,True
SMA-LT,500s,35,24,False
SMA-LT,1Ms,24,24,False
SMA-LT,5Ms,1,24,False
SMA-LT,25Ms,0,24,False
SMA-MB,pkt,192,24,False
SMA-MB,pkt,0,24,True
SMA-MB,500s,60,24,False
SMA-MB,1Ms,25,24,False
SMA-MB,5Ms,0,24,False
SMA-MB,25Ms,0,24,False
SMA-MD,pkt,243,24,False
SMA-MD,pkt,0,24,True
SMA-MD,500s,60,24,False
SMA-MD,1Ms,30,24,False
SMA-MD,5Ms,10,24,False
SMA-MD,25Ms,0,24,False
SMA-MT,pkt,169,24,False
SMA-MT,pkt,0,24,True
SMA-MT,500s,19,24,False
SMA-MT,1Ms,7,24,False
SMA-MT,5Ms,1,24,False
SMA-MT,25Ms,0,24,False
SMA-PA,pkt,134,24,False
SMA-PA,pkt,0,24,True
SMA-PA,500s,40,24,False
SMA-PA,1Ms,26,24,False
SMA-PA,5Ms,2,24,False
SMA-PA,25Ms,0,24,False
SMA-PN,pkt,30,24,False
SMA-PN,pkt,0,24,True
SMA-PN,500s,15,24,False
SMA-PN,1Ms,3,24,False
SMA-PN,5Ms,0,24,False
SMA-PN,25Ms,0,24,False
SMA-PQ,pkt,61,24,False
SMA-PQ,pkt,0,24,True
SMA-PQ,500s,21,24,False
SMA-PQ,1Ms,2,24,False
SMA-PQ,5Ms,0,24,False
SMA-PQ,25Ms,0,24,False
SMA-RM,pkt,58,24,False
SMA-RM,pkt,0,24,True
SMA-RM,500s,25,24,False
SMA-RM,1Ms,9,24,False
SMA-RM,5Ms,1,24,False
SMA-RM,25Ms,0,24,False
SMA-RR,pkt,73,24,False
SMA-RR,pkt,0,24,True
SMA-RR,500s,29,24,False
SMA-RR,1Ms,15,24,False
SMA-RR,5Ms,0,24,False
SMA-RR,25Ms,0,24,False
SMA-RS,pkt,345,24,False
SMA-RS,pkt,0,24,True
SMA-RS,500s,62,24,False
SMA-RS,1Ms,47,24,False
SMA-RS,5Ms,5,24,False
SMA-RS,25Ms,0,24,False
SMA-SA,pkt,147,24,False
SMA-SA,pkt,0,24,True
SMA-SA,500s,30,24,False
SMA-SA,1Ms,20,24,False
SMA-SA,5Ms,0,24,False
SMA-SE,pkt,78,24,False
SMA-SE,pkt,0,24,True
SMA-SE,500s,19,24,False
SMA-SE,1Ms,5,24,False
SMA-SE,5Ms,0,24,False
SMA-SG,pkt,130,24,False
SMA-SG,pkt,0,24,True
SMA-SG,500s,37,24,False
SMA-SG,1Ms,15,24,False
SMA-SG,5Ms,1,24,False
SMA-SH,pkt,51,24,False
SMA-SH,pkt,0,24,True
SMA-SH,500s,36,24,False
SMA-SH,1Ms,12,24,False
SMA-SH,5Ms,4,24,False
SMA-SH,25Ms,0,24,False
SMA-VE,pkt,70,24,False
SMA-VE,pkt,0,24,True
SMA-VE,500s,22,24,False
SMA-VE,1Ms,16,24,False
SMA-VE,5Ms,0,24,False
SMA-VE,25Ms,0,24,False
SMA-VG,pkt,147,24,False
SMA-VG,pkt,0,24,True
SMA-VG,500s,16,24,False
SMA-VG,1Ms,6,24,False
SMA-VG,5Ms,3,24,False
SMA-YS,pkt,278,24,False
SMA-YS,pkt,0,24,True
SMA-YS,500s,34,24,False
SMA-YS,1Ms,17,24,False
SMA-YS,5Ms,0,24,False
SPI-BE,pkt,138,24,False
SPI-BE,pkt,220,24,True
SPI-BE,1oz,26,24,False
SPI-BE,1/4lb,8,24,False
SPI-BE,1lb,4,24,False
SPI-WB,pkt,210,24,False
SPI-WB,pkt,300,24,True
SPI-WB,1oz,28,24,False
SPI-WB,1/4lb,14,24,False
SPI-WB,1lb,0,24,False
SPI-WG,pkt,203,24,False
SPI-WG,pkt,351,24,True
SPI-WG,1oz,35,24,False
SPI-WG,1/4lb,5,24,False
SPI-WG,1lb,0,24,False
HER-AH,pkt,252,24,False
HER-AH,pkt,190,24,True
HER-AH,500s,39,24,False
HER-BC,pkt,344,24,False
HER-BC,pkt,0,24,True
HER-BF,pkt,195,24,False
HER-BF,pkt,60,24,True
HER-BF,1/4oz,24,24,False
HER-BF,1oz,2,24,False
HER-CM,pkt,170,24,False
HER-CM,pkt,0,24,True
HER-EC,pkt,317,24,False
HER-EC,pkt,396,24,True
HER-GC,pkt,404,24,False
HER-GC,pkt,406,24,True
HER-GC,1g,49,24,False
HER-GK,pkt,169,24,False
HER-GK,pkt,85,24,True
HER-GK,1/2oz,0,24,False
HER-HY,pkt,88,24,False
HER-HY,pkt,70,24,True
HER-HY,1Ms,0,24,False
HER-IL,pkt,523,24,False
HER-IL,pkt,626,24,True
HER-IL,1/8oz,32,24,False
HER-MA,pkt,155,24,False
HER-MA,pkt,0,24,True
HER-ME,pkt,309,24,False
HER-ME,pkt,0,24,True
HER-ME,1Ms,32,24,False
HER-MP,pkt,354,24,False
HER-MP,pkt,501,24,True
HER-MP,1/2oz,0,24,False
HER-MT,pkt,249,24,False
HER-MT,pkt,0,24,True
HER-MT,500s,0,24,False
HER-PJ,pkt,505,24,False
HER-PJ,pkt,721,24,True
HER-PJ,1oz,100,24,False
HER-PJ,1/4lb,16,24,False
HER-PJ,1lb,0,24,False
HER-GP,pkt,0,24,False
HER-GP,pkt,0,24,True
HER-GP,1/8oz,0,24,False
HER-SC,pkt,480,24,False
HER-SC,pkt,95,24,True
HER-TU,pkt,221,24,False
HER-TU,pkt,270,24,True
HER-TU,500s,29,24,False
HER-TU,1Ms,7,24,False
HER-VE,pkt,231,24,False
HER-VE,pkt,95,24,True
HER-ZO,pkt,0,24,False
HER-ZO,pkt,0,24,True
MON-LB,pkt,543,24,False
MON-LB,pkt,0,24,True
MON-LB,500s,0,24,False
LET-AB,pkt,19,24,False
LET-AB,pkt,105,24,True
LET-AB,1/4oz,4,24,False
LET-AB,1oz,0,24,False
LET-AB,1/4lb,0,24,False
LET-AD,pkt,97,24,False
LET-AD,pkt,130,24,True
LET-AD,1/4oz,15,24,False
LET-AD,1oz,1,24,False
LET-AD,1/4lb,1,24,False
LET-AD,1lb,0,24,False
